epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,621.432,0.75896,0.39506,0.78566,1,1,0.995,0.8312,0.90503,0.3525,0.8885,0.000878967,0.000878967,0.000878967
193,624.783,0.7736,0.39263,0.79915,0.99813,1,0.995,0.82167,0.85828,0.35291,0.88626,0.000874842,0.000874842,0.000874842
194,628.395,0.78624,0.40657,0.79083,0.99854,1,0.995,0.80246,0.79564,0.33,0.88388,0.000870716,0.000870716,0.000870716
195,631.618,0.79177,0.41285,0.79194,0.99839,1,0.995,0.80664,0.96952,0.35898,0.88868,0.00086659,0.00086659,0.00086659
196,635.061,0.75805,0.39951,0.7882,1,1,0.995,0.81075,0.82709,0.30624,0.88821,0.000862464,0.000862464,0.000862464
197,638.214,0.7704,0.38312,0.80201,0.998,1,0.995,0.83148,0.8418,0.34748,0.88835,0.000858338,0.000858338,0.000858338
198,641.772,0.77885,0.40245,0.80002,1,1,0.995,0.8221,0.80448,0.33424,0.8863,0.000854212,0.000854212,0.000854212
199,645.642,0.75965,0.39415,0.79458,1,1,0.995,0.81586,0.88828,0.31384,0.88701,0.000850087,0.000850087,0.000850087
200,649.71,0.79703,0.42277,0.78602,1,1,0.995,0.80597,0.91026,0.32613,0.8871,0.000845961,0.000845961,0.000845961
201,653.099,0.79943,0.41319,0.80761,0.99851,1,0.995,0.81244,0.83919,0.31405,0.88515,0.000841835,0.000841835,0.000841835
202,656.367,0.78007,0.4001,0.8004,0.99848,1,0.995,0.82996,0.74781,0.3095,0.88238,0.000837709,0.000837709,0.000837709
203,660.553,0.78435,0.40529,0.7997,0.99804,1,0.995,0.783,0.9526,0.365,0.88978,0.000833583,0.000833583,0.000833583
204,663.96,0.76187,0.40612,0.79955,0.9977,1,0.995,0.8077,0.82546,0.31544,0.8895,0.000829458,0.000829458,0.000829458
205,667.314,0.76138,0.39898,0.79011,0.9982,1,0.995,0.81417,0.82637,0.33704,0.88891,0.000825332,0.000825332,0.000825332
206,670.292,0.8183,0.41222,0.7836,0.99814,1,0.995,0.79604,1.06016,0.4497,0.89304,0.000821206,0.000821206,0.000821206
